Nepal Stock Exchange Limited,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
1,Nepal Development Bank Limited,1600000,100,160,0.17,0.02,9,97,93,93,148.8
2,Development Credit Bank Ltd,2400000,100,240,2.25,0.61,28,276,263,276,662.4
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.01,0,1,104,104,104,10.4
4,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.35,0.04,1,115,115,115,23
,,4300000,,430,2.78,0.67,39,,,,844.6
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,Butawal Power Co. Ltd.,8390577,100,839.06,0.83,0.38,15,500,380,500,4195.29
,,8390577,,839.06,0.83,0.38,15,,,,4195.29
,,,,,,,,,,,
Mangsir 2062,,,,,,,,,,,
(16 Nov 2005 to 16 Dec 2005),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,4.15,6.83,77,1700,1600,1625,7978.67
2,Nepal Investment Bank Ltd.,5905860,100,590.59,9.99,7.87,121,828,762,788,4653.82
3,Standard Chartered Bank Nepal,3746404,100,374.64,3.24,8.16,62,2575,2410,2575,9646.99
4,Himalayan Bank Limited,6435000,100,643.5,10.29,11.23,179,1140,1060,1140,7335.9
5,Nepal SBI Bank Limited,6478032,100,647.8,17.39,6.3,143,369,352,365,2364.48
6,Nepal Bangladesh Bank Limited,7166260,100,716.63,34.9,8.46,203,260,228,228,1633.91
7,Everest Bank Limited,3150000,100,315,5.62,4.66,94,886,800,886,2790.9
8,Bank of Kathmandu Limited,4635809,100,463.58,228,118.38,383,535,490,527,2443.07
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,34.5,15.68,309,467,380,395,1975
10,Macha Puchchhre Bank Ltd,5500000,100,550,36.64,11.26,189,328,292,328,1804
11,Laxmi Bank Limited,6100000,100,610,28.07,8.92,191,330,300,330,2013
12,Kumari Bank Limited,5000000,100,500,61.86,23.31,1164,390,300,341,1705
13,Lumbini Bank Limited,5000000,100,500,37.46,6.18,410,175,154,175,875
14,NCC Bank Limited,7000000,100,700,18.58,2.13,131,120,111,114,798
15,Everest Bank Limited (Pre),420000,100,42,1.5,0.15,5,102,100,100,42
,,76447315,,7644.73,532.19,239.52,3661,,,,48059.74
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.09,0.01,2,160,150,150,30
2,NIDC Capital Markets,600000,100,60,16.1,2.95,35,200,150,187,112.2
3,National Finance Co. Ltd.,864000,100,86.4,0.88,0.24,8,276,270,270,233.28
4,Nepal Share Markets & Fin. Ltd.,1200000,100,120,19.82,2.81,43,145,135,145,174
5,Annunapurna Finance Limited,500000,100,50,0.86,0.41,13,512,450,512,256
6,Kathmandu Finance Ltd,330000,100,33,0.06,0.01,2,135,135,135,44.55
7,Peoples Finance Ltd,400000,100,40,0.12,0.01,5,112,112,112,44.8
8,Union Finance Ltd,725153,100,72.52,2.27,0.26,37,115,114,114,82.67
9,Citizen Investment Trust,400000,100,40,0.09,0.02,6,220,215,215,86
10,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,51.22,9.55,20,205,186,200,72.74
11,Narayani Finance Ltd,354930,100,35.49,0.07,0.02,1,245,245,245,86.96
12,Ace Finance Co. Ltd,900000,100,90,2.01,0.59,26,310,283,300,270
13,Yeti Finance Co. Ltd,200000,100,20,0.12,0.03,2,220,220,220,44
14,Gorkha Finance Co. Ltd,250000,100,25,0.3,0.03,14,106,101,101,25.25
15,Universal Finance Ltd,375000,100,37.5,0.21,0.03,7,170,165,165,61.88
16,Nepal Housing & Merchant Fin. Ltd,495000,100,49.5,0.02,0,3,200,200,200,99
17,Lalitpur Finance Co. Ltd,225000,100,22.5,0.09,0.02,4,250,250,250,56.25
18,Goodwill Finance Co. Ltd,337500,95,32.06,0.19,0.04,7,185,185,185,62.44
19,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,1.31,0.14,42,109,105,109,65.4
20,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,3.72,0.91,119,246,242,245,490
21,Siddhartha Finance Ltd,200000,100,20,0.42,0.06,13,155,145,155,31
22,Alpic Everest Finance Ltd,400000,100,40,0.37,0.05,13,143,140,141,56.4
23,Nepal Bangladesh Fin. Leasing Co.,500480,100,50.05,0.29,0.03,11,98,90,98,49.05
24,United Finance Limited,600000,100,60,3.97,0.52,41,132,129,130,78
25,International Leas & Finance Co. Ltd,120000,100,12,5.84,0.87,134,152,140,144,17.28
26,Shree Investment & Finance Co. Ltd,400000,100,40,0.54,0.11,4,200,195,195,78
27,Central Finance Co. Ltd.,240000,100,24,4.4,0.65,86,150,145,150,36
28,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,0.65,0.06,32,95,91,95,95
29,Premier Finance Co. Ltd,200000,100,20,0.18,0.03,12,140,133,140,28
30,Nawa Durga Finance Ltd.,200000,100,20,0.06,0.01,4,115,115,115,23
31,Butwal Finance Ltd,500000,100,50,1.61,0.17,9,113,108,108,54
32,Janaki Finance Co. Ltd,200000,100,20,0.02,0,1,190,190,190,38
33,Standard Finance Limited,600000,100,60,41.41,4.4,1362,118,98,105,63
34,Om Finance Limited,200000,100,20,8.01,1.67,2,220,209,209,41.8
35,Cosmic Merchant & Finance Ltd.,600000,100,60,0.02,0,2,130,128,130,78
36,Fewa Finance Com. Limited,200000,100,20,0.62,0.13,13,232,209,209,41.8
37,KIST Merchant Bank.&Finance,500000,100,50,0.36,0.05,5,136,130,136,68
38,World Merchant Banking & Finance,600000,100,60,3.53,0.39,175,117,107,111,66.6
39,Birgunj Finance Ltd.,600000,100,60,33.39,4.81,1797,151,134,149,89.4
40,Capital Mer. Banking & Fin. Ltd,700000,100,70,77.81,8.19,1522,117,103,117,81.9
41,Everest Finance Ltd.,200000,100,20,2.31,0.32,194,140,133,133,26.6
,,20080738,,1897.39,285.36,40.6,5828,,,,3538.23
,Insurance,,,,,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,2.9,1.2,19,421,415,420,331.79
2,Rastriya Beema sasthan,828999,100,82.9,0.09,0.14,3,1660,1660,1660,1376.14
3,National Life & Gen. Insurance,300000,100,30,0.1,0.05,3,509,462,509,152.7
4,Himalayan Ge. Insurance Co.,300000,100,30,0.43,0.09,13,215,200,200,60
5,United Insurance Co. Ltd,600000,100,60,51.42,6.66,36,152,129,152,91.2
6,Everest Insurance Co.Ltd.,600000,100,60,0.12,0.04,7,295,290,290,174
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.09,0.02,6,214,214,214,64.2
8,Sagarmatha Insurance Company Ltd,561000,100,56.1,0.75,0.13,21,170,166,170,95.37
9,NB Insurance Com. Limited,1000000,100,100,0.42,0.05,7,110,110,110,110
10,Nepal Life Insurance Co. Ltd,2500000,100,250,12.66,3.8,134,303,300,303,757.5
11,Life Insurance Corp. Nepal Ltd,2500000,100,250,2.21,0.5,99,238,227,229,572.5
12,Prudential Insurance Co. Ltd.,1000000,100,100,0.18,0.03,18,160,160,160,160
,,11279986,,1128,71.37,12.71,366,,,,3945.4
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,1.41,0.07,4,48,46,46,176.34
2,Jyoti Spinning Mills Ltd. (Ord),1270288,100,127.03,0.06,0,4,28,25,25,31.76
3,Arun Vanaspati Udyog Ltd.,550343,100,55.03,0.05,0,1,58,58,58,31.92
4,Unilever Nepal Ltd.,920700,100,92.07,0.15,0.28,4,1885,1800,1850,1703.3
,,6574731,,561.64,1.67,0.35,13,,,,1943.31
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,310.2,15.82,10,52,51,51,443.56
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.54,0.02,33,40,40,40,298
3,Oriental Hotels Limited,5000000,100,500,6.77,0.32,78,48,47,48,240
4,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,3.05,0.12,5,40,40,40,32
,,21947062,,1411.96,320.56,16.28,126,,,,1013.55
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Salt Trading Corporation,247777,100,24.78,0.14,0.05,7,315,315,315,78.05
2,Bishal Bazar Co. Ltd.,273000,100,27.3,0.67,1.44,5,2200,2150,2150,586.95
,,520777,,52.08,0.81,1.49,12,,,,665
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,140.8,15.36,124,120,95,98,156.8
2,Development Credit Bank Ltd,1600000,100,160,0.94,0.23,26,263,248,263,420.8
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.27,0.03,25,107,106,107,10.7
4,Chhimek Development Bank Ltd.,100000,100,10,0.14,0.01,2,105,105,105,10.5
5,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.07,0.01,4,110,110,110,22
,,3600000,,360,142.22,15.64,181,,,,620.8
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,Nepal Film Dev. Co. Ltd.,446623,100,44.66,0.01,0,1,40,40,40,17.86
2,Butawal Power Co. Ltd.,8390577,100,839.06,0.67,0.3,9,460,452,460,3859.67
,,8837200,,883.72,0.68,0.3,10,,,,3877.53
,,,,,,,,,,,
Kartik 2062,,,,,,,,,,,
(16 Oct 2005 to 16 Nov 2005),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,5.05,8.36,59,1715,1500,1625,7978.67
2,Nepal Investment Bank Ltd.,5905860,100,590.59,14.46,11.87,117,831,795,829,4895.96
3,Standard Chartered Bank Nepal,3746404,100,374.64,2.01,4.89,39,2472,2200,2411,9032.58
4,Himalayan Bank Limited,6435000,100,643.5,7.07,7.3,103,1075,1000,1070,6885.45
5,Nepal SBI Bank Limited,6478032,100,647.8,13.86,5.25,119,396,365,369,2390.39
6,Nepal Bangladesh Bank Limited,7166260,100,716.63,19.48,5.35,138,290,264,264,1891.89
7,Everest Bank Limited,3150000,100,315,6.03,5.91,161,1000,850,860,2709
8,Bank of Kathmandu Limited,4635809,100,463.58,73.94,37.91,234,545,475,511,2368.9
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,15.47,7.22,144,500,419,465,2325
10,Macha Puchchhre Bank Ltd,5500000,100,550,39.66,11.95,202,310,293,303,1666.5
11,Laxmi Bank Limited,6100000,100,610,64.03,19.72,261,321,287,305,1860.5
12,Kumari Bank Limited,5000000,100,500,18.86,7.26,335,391,375,382,1910
13,Lumbini Bank Limited,5000000,100,500,36.85,6.5,533,190,158,158,790
14,NCC Bank Limited,7000000,100,700,11.14,1.36,122,125,118,121,847
15,Everest Bank Limited (Pre),420000,100,42,0.6,0.06,6,102,102,102,42.84
,,76447315,,7644.73,328.51,140.91,2573,,,,47594.68
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.22,0.03,3,160,155,155,31
2,NIDC Capital Markets,600000,100,60,0.41,0.06,3,152,150,152,91.2
3,National Finance Co. Ltd.,864000,100,86.4,76.53,22.19,35,295,290,290,250.56
4,Nepal Share Markets & Fin. Ltd.,1200000,100,120,11.25,1.44,6,130,125,130,156
5,Annunapurna Finance Limited,500000,100,50,0.09,0.04,3,445,445,445,222.5
6,Kathmandu Finance Ltd,300000,100,30,0.16,0.02,6,147,147,147,44.1
7,Peoples Finance Ltd,400000,100,40,1.03,0.11,17,107,100,107,42.8
8,Union Finance Ltd,725153,100,72.52,1.25,0.14,39,115,115,115,83.39
9,Citizen Investment Trust,400000,100,40,0.12,0.02,5,215,205,215,86
10,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,0.86,0.17,10,196,190,195,70.92
11,Narayani Finance Ltd,354930,100,35.49,0.43,0.1,4,245,245,245,86.96
12,Ace Finance Co. Ltd,900000,100,90,1.62,0.45,10,283,265,283,254.7
13,Yeti Finance Co. Ltd,200000,100,20,0.2,0.04,2,210,210,210,42
14,Gorkha Finance Co. Ltd,250000,100,25,1.27,0.13,10,101,101,101,25.25
15,Universal Finance Ltd,375000,100,37.5,0.04,0.01,4,165,165,165,61.88
16,General Fiance Ltd,200000,100,20,0.11,0.02,2,140,140,140,28
17,Mahalaxmi Finance Ltd,495320,100,49.53,2.94,0.8,35,280,265,280,138.69
18,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,0.5,0.05,13,108,107,108,64.8
19,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,1.53,0.36,51,241,235,241,482
20,Siddhartha Finance Ltd,200000,100,20,0.22,0.03,8,145,145,145,29
21,Alpic Everest Finance Ltd,400000,100,40,0.15,0.02,5,148,148,148,59.2
22,Nepal Bangladesh Fin. Leasing Co.,500480,100,50.05,0.08,0.01,2,92,92,92,46.04
23,United Finance Limited,600000,100,60,0.5,0.06,23,127,125,127,76.2
24,International Leas & Finance Co. Ltd,120000,100,12,1.56,0.21,25,142,134,142,17.04
25,Shree Investment & Finance Co. Ltd,400000,100,40,9.85,2.36,252,245,228,228,91.2
26,Central Finance Co. Ltd.,240000,100,24,0.23,0.03,14,148,148,148,35.52
27,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,0.86,0.08,37,93,91,91,91
28,Butwal Finance Ltd,500000,100,50,0.53,0.06,2,117,115,115,57.5
29,Standard Finance Limited,600000,100,60,3.39,0.34,113,100,100,100,60
30,Om Finance Limited,200000,100,20,0.02,0,2,231,231,231,46.2
31,Fewa Finance Com. Limited,200000,100,20,0.01,0,1,232,232,232,46.4
32,KIST Merchant Bank.&Finance,500000,100,50,0.1,0.01,2,130,130,130,65
33,World Merchant Banking & Finance,600000,100,60,5.8,0.76,394,135,117,117,70.2
34,Birgunj Finance Ltd.,600000,100,60,8.56,1.13,547,134,130,134,80.4
,,17588558,,1649.86,132.42,31.28,1685,,,,3133.65
,Insurance,,,,,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,0.25,0.11,13,435,435,435,343.64
2,Rastriya Beema sasthan,828999,100,82.9,0.02,0.03,3,1660,1660,1660,1376.14
3,National Life & Gen. Insurance,300000,100,30,0.03,0.01,2,440,440,440,132
4,Himalayan Ge. Insurance Co.,300000,100,30,0.37,0.08,11,215,205,215,64.5
5,United Insurance Co. Ltd,600000,100,60,0.17,0.02,7,123,118,123,73.8
6,Everest Insurance Co.Ltd.,600000,100,60,0.19,0.06,11,290,290,290,174
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.14,0.03,9,214,214,214,64.2
8,Alliance Insurance Co. Ltd.,500000,100,50,0.01,0,1,105,105,105,52.5
9,Sagarmatha Insurance Company Ltd,561000,100,56.1,1.34,0.22,5,165,165,165,92.57
10,NB Insurance Com. Limited,1000000,100,100,0.76,0.09,8,116,111,111,111
11,Nepal Life Insurance Co. Ltd,2500000,100,250,3.06,0.92,63,300,300,300,750
12,Life Insurance Corp. Nepal Ltd,2500000,100,250,1.41,0.32,55,227,222,227,567.5
13,Prudential Insurance Co. Ltd.,1000000,100,100,1.87,0.29,161,160,150,160,160
,,11779986,,1178,9.62,2.18,349,,,,3961.85
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bottlers Nepal Ltd. (Balaju),1948887,100,194.89,0.6,0.3,1,500,500,500,974.44
2,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,0.05,0,2,48,48,48,184
3,Jyoti Spinning Mills Ltd. (Ord),1270288,100,127.03,0.03,0,3,31,29,29,36.84
4,Shree Bhrikuti Paper ( Nepal ) Ltd.,3500000,100,350,0.03,0,1,50,50,50,175
,,10552575,,959.42,0.71,0.3,7,,,,1370.29
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,0.2,0.01,4,50,50,50,434.86
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.62,0.02,17,40,40,40,298
3,Oriental Hotels Limited,5000000,100,500,0.26,0.01,10,50,48,48,240
4,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,0.01,0,1,40,40,40,32
,,21947062,,1411.96,1.09,0.04,32,,,,1004.85
,Trading,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.01,0.02,1,2150,2150,2150,586.95
,,273000,,27.3,0.01,0.02,1,,,,586.95
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,1.46,0.14,41,99,91,95,152
2,Development Credit Bank Ltd,1600000,100,160,1.76,0.45,37,265,246,261,417.6
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.4,0.04,14,111,106,106,10.6
4,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.2,0.02,5,110,110,110,22
,,3500000,,350,3.82,0.65,97,,,,602.2
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the Companies,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,Butawal Power Co. Ltd.,8390577,100,839.06,0.45,0.21,6,500,470,475,3985.52
,,8390577,,839.06,0.45,0.21,6,,,,3985.52
,,,,,,,,,,,
Aswin 2062,,,,,,,,,,,
(16 Sept 2005 to 16 Oct 2005),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,4.23,6.71,43,1620,1561,1620,7954.12
2,Nepal Investment Bank Ltd.,5905860,100,590.59,9.81,7.81,81,806,790,795,4695.16
3,Standard Chartered Bank Nepal,3746404,100,374.64,1.68,3.99,52,2406,2355,2370,8878.98
4,Himalayan Bank Limited,6435000,100,643.5,5.61,5.58,87,1000,951,1000,6435
5,Nepal SBI Bank Limited,6478032,100,647.8,22.79,8,97,370,340,358,2319.14
6,Nepal Bangladesh Bank Limited,7166260,100,716.63,8.03,2.13,92,267,265,267,1913.39
7,Everest Bank Limited,3150000,100,315,4.87,4.59,116,990,870,972,3061.8
8,Bank of Kathmandu Limited,4635809,100,463.58,20.49,9.6,134,478,460,475,2202.01
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,23.04,9.29,213,420,365,417,2085
10,Macha Puchchhre Bank Ltd,5500000,100,550,21.51,5.99,89,283,275,283,1556.5
11,Laxmi Bank Limited,6100000,100,610,5.19,1.46,78,290,278,290,1769
12,Kumari Bank Limited,5000000,100,500,19.44,7.3,495,381,365,380,1900
13,Lumbini Bank Limited,5000000,100,500,22.62,3.92,449,177,168,170,850
14,NCC Bank Limited,7000000,100,700,7.77,0.93,99,122,118,118,826
,,76027315,,7602.73,177.08,77.3,2125,,,,46446.09
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the Companies,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.17,0.03,3,160,160,160,32
2,NIDC Capital Markets,600000,100,60,0.14,0.02,5,152,150,150,90
3,National Finance Co. Ltd.,432000,100,43.2,40.95,11.88,16,290,290,290,125.28
4,Nepal Share Markets & Fin. Ltd.,1200000,100,120,1.46,0.18,3,122,119,122,146.4
5,Annunapurna Finance Limited,500000,100,50,0.39,0.17,10,445,445,445,222.5
6,Kathmandu Finance Ltd,300000,100,30,0.06,0.01,4,140,135,140,42
7,Peoples Finance Ltd,400000,100,40,0.09,0.01,6,100,100,100,40
8,Union Finance Ltd,659965,100,66,1.85,0.21,45,117,115,115,75.9
9,Citizen Investment Trust,400000,100,40,0.02,0,2,200,200,200,80
10,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,0.24,0.05,6,195,90,190,69.1
11,Narayani Finance Ltd,354930,100,35.49,0.03,0.01,5,245,245,245,86.96
12,Ace Finance Co. Ltd,900000,100,90,0.12,0.03,2,265,265,265,238.5
13,Gorkha Finance Co. Ltd,250000,100,25,2.47,0.25,73,101,101,101,25.25
14,Samjhana Finance Co. Ltd,225000,100,22.5,0.01,0,1,105,105,105,23.63
15,Universal Finance Ltd,375000,100,37.5,0.6,0.1,7,165,161,165,61.88
16,Nepal Housing & Merchant Fin. Ltd,495000,100,49.5,0.03,0.01,7,220,220,220,108.9
17,General Fiance Ltd,200000,100,20,0.02,0,1,140,140,140,28
18,Mahalaxmi Finance Ltd,495320,100,49.53,1.75,0.46,10,265,260,265,131.26
19,Lalitpur Finance Co. Ltd,225000,100,22.5,0.16,0.04,2,255,250,250,56.25
20,Paschimanchal Finance Co. Ltd.,440000,100,44,0.77,0.19,3,250,250,250,110
21,Pokhara Finance Ltd,200000,100,20,0.1,0.04,1,365,365,365,73
22,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,2.81,0.29,28,107,100,107,64.2
23,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,1.41,0.34,61,247,235,235,470
24,Siddhartha Finance Ltd,200000,100,20,0.14,0.02,8,145,145,145,29
25,Alpic Everest Finance Ltd,400000,100,40,0.32,0.05,19,148,145,148,59.2
26,Nepal Bangladesh Fin. Leasing Co.,500480,100,50.05,0.14,0.01,10,92,91,92,46.04
27,United Finance Limited,600000,100,60,0.99,0.12,40,125,121,125,75
28,International Leas & Finance Co. Ltd,120000,100,12,8.87,1.16,375,134,130,134,16.08
29,Shree Investment & Finance Co. Ltd,400000,100,40,2.23,0.49,87,220,220,220,88
30,Central Finance Co. Ltd.,240000,100,24,0.29,0.05,42,160,152,152,36.48
31,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,6.53,0.59,149,92,91,92,92
32,Premier Finance Co. Ltd,200000,100,20,0.1,0.01,4,133,133,133,26.6
33,Nawa Durga Finance Ltd.,200000,100,20,1.5,0.17,63,115,110,115,23
34,Butwal Finance Ltd,500000,100,50,4.5,0.53,139,119,117,117,58.5
35,Janaki Finance Co. Ltd,200000,100,20,0.92,0.17,39,190,190,190,38
36,Standard Finance Limited,600000,100,60,3.15,0.32,105,100,100,100,60
37,Om Finance Limited,200000,100,20,0.08,0.02,4,231,220,231,46.2
38,Cosmic Merchant & Finance Ltd.,600000,100,60,2.4,0.31,84,128,128,128,76.8
39,Fewa Finance Com. Limited,200000,100,20,0.03,0.01,3,229,215,229,45.8
40,KIST Merchant Bank.&Finance,500000,100,50,0.2,0.03,4,133,133,133,66.5
41,World Merchant Banking & Finance,600000,100,60,16.16,1.96,1449,130,110,130,78
42,Birgunj Finance Ltd.,600000,100,60,17.38,2.27,1091,132,129,130,78
,,19676370,,1858.64,121.58,22.61,4016,,,,3440.2
,,,,,,,,,,,
,Insurance,,,,,,,,,,
,Name of the Companies,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,0.45,0.2,10,450,435,435,343.64
2,Rastriya Beema sasthan,828999,100,82.9,0.07,0.11,5,1660,1660,1660,1376.14
3,National Life & Gen. Insurance,300000,100,30,0.02,0.01,2,410,410,410,123
4,United Insurance Co. Ltd,600000,100,60,0.08,0.01,3,118,118,118,70.8
5,Everest Insurance Co.Ltd.,600000,100,60,0.31,0.09,15,300,290,290,174
6,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.15,0.03,5,214,212,214,64.2
7,Sagarmatha Insurance Company Ltd,561000,100,56.1,0.31,0.05,21,163,161,163,91.44
8,NB Insurance Com. Limited,1000000,100,100,1.57,0.17,27,116,91,116,116
