Nepal Stock Exchange Limited,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.09,0.02,6,200,200,200,60
8,Neco Insurance Com. Ltd.,550000,100,55,5.15,0.46,7,98,86,98,53.9
9,Alliance Insurance Co. Ltd.,500000,100,50,0.12,0.01,3,111,106,111,55.5
10,Sagarmatha Insurance Company Ltd,561000,100,56.1,0.24,0.05,16,200,200,200,112.2
11,NB Insurance Com. Limited,1000000,100,100,1.29,0.1,12,75,75,75,75
12,Nepal Life Insurance Co. Ltd,2500000,100,250,1.86,1.56,70,960,800,806,2015
13,Life Insurance Corp. Nepal Ltd,2500000,100,250,9.07,6.07,106,700,630,700,1750
14,Prudential Insurance Co. Ltd.,1000000,100,100,0.37,0.06,13,178,126,178,178
,,12866983,,1286.7,39.25,21.76,272,,,,6895.22
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share , Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,1.25,0.29,6,236,225,236,47.2
2,NIDC Capital Markets,600000,100,60,11.86,3.81,27,406,265,406,243.6
3,National Finance Co. Ltd.,950400,100,95.04,2.82,0.85,14,305,300,305,289.87
4,Nepal Share Markets & Fin. Ltd.,1600000,100,160,30.24,6.41,33,283,173,283,452.8
5,Kathmandu Finance Ltd,330000,100,33,28.94,5.06,19,175,175,175,57.75
6,Union Finance Ltd,725153,100,72.52,3,0.42,40,160,135,160,116.02
7,Citizen Investment Trust,400000,100,40,0.09,0.03,9,300,290,300,120
8,Nepal Aawas Bikas Beeta Co. Ltd.,580242,100,58.02,30,5.13,1,171,171,171,99.22
9,Narayani Finance Ltd.,501109,100,50.11,0.15,0.04,1,245,245,245,122.77
10,Ace Finance Co. Ltd,1260000,100,126,30.36,12.97,30,450,403,410,516.6
11,Yeti Finance co. Ltd.,250000,100,25,0.01,0,1,231,231,231,57.75
12,Gorkha Finance Co. Ltd,250000,100,25,1.78,0.21,5,122,115,122,30.5
13,Universal Finance Ltd,375000,100,37.5,0.14,0.03,8,208,199,208,78
14,General Fiance Ltd,220000,100,22,5.5,0.8,3,145,145,145,31.9
15,Lalitpur Finance Co. Ltd,506250,100,50.63,0.72,0.18,6,250,245,245,124.03
16,Goodwill Finance Co. Ltd,500000,100,50,5.04,0.83,16,170,165,170,85
17,Paschimanchal Finance Co. Ltd.,506000,100,50.6,0.1,0.03,1,260,260,260,131.56
18,Pokhara Finance Ltd,400000,100,40,4.16,1.66,20,400,400,400,160
19,Lumbini Fin. & Leasing Com. Ltd.,600000,100,60,1.73,0.23,28,137,135,135,81
20,Nepal Merchant Bank & Fin. Ltd.,2000000,80,160,21.75,22.09,415,1101,930,1075,2150
21,Siddhartha Finance Ltd,520000,100,52,0.39,0.06,6,157,155,155,80.6
22,Alpic Everest Finance Ltd,400000,100,40,0.05,0.01,2,173,173,173,69.2
23,Nepal Bangladesh Fin. Leasing Co.,500480,100,50.05,0.21,0.02,6,115,115,115,57.56
24,United Finance Limited,600000,100,60,0.84,0.23,40,325,186,325,195
25,International Leas & Finance Co. Ltd,1200000,100,120,18.05,3.32,71,209,156,209,250.8
26,Shree Investment & Finance Co. Ltd,560000,100,56,1.01,0.23,7,255,210,255,142.8
27,Central Finance Co. Ltd.,360000,100,36,0.75,0.17,39,242,210,242,87.12
28,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,1.87,0.24,24,126,120,126,126
29,Premier Finance Co. Ltd,240000,100,24,0.21,0.03,3,151,142,151,36.24
30,Nawa Durga Finance Ltd.,220000,100,22,0.01,0,1,120,120,120,26.4
31,Butwal Finance Ltd,500000,100,50,0.36,0.05,5,140,120,140,70
32,Janaki Finance Co. Ltd,400000,100,40,61.45,11.73,24,212,190,212,84.8
33,Standard Finance Limited,600000,100,60,2.19,0.32,2,145,140,145,87
34,Cosmic Merchant & Finance Ltd.,750510,100,75.05,7.11,0.88,49,127,110,119,89.31
35,Fewa Finance Co. Ltd.,500000,100,50,2.86,0.63,7,221,210,220,110
36,KIST Merchant Bank.&Finance,1000000,100,100,22.6,13.3,68,670,450,670,670
37,World Merchant Banking & Finance,600000,100,60,10.44,1.88,59,214,157,214,128.4
38,Birgunj Finance Ltd.,600000,100,60,8.54,2.09,18,259,200,255,153
39,Capital Mer. Banking & Fin. Ltd,700000,100,70,17.39,1.93,64,160,108,160,112
40,Everest Finance Ltd.,200000,100,20,0.11,0.01,4,105,100,105,21
41,Prudencial Bittya Sanstha Ltd.,500000,100,50,2.25,0.32,23,151,120,150,75
42,Shrijana Finance Ltd.,100000,100,10,0.25,0.03,5,100,100,100,10
43,Guheyshwori Mer. Banking Fin.,500000,100,50,0.04,0.01,1,141,411,411,205.5
44,IME Financial Instituation Ltd.,500000,100,50,4.37,0.72,146,221,121,221,110.5
45,Bhajuratna Finance & Saving Ltd,500000,100,50,39.44,3.96,657,108,100,100,50
,,26305144,,2590.51,382.43,103.24,2014,,,,8043.81
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share ,Traded ,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,14.82,2.58,267,198,145,145,232
2,Development Credit Bank Ltd,2400000,100,240,16.92,15.91,123,970,915,950,2280
3,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.04,0,1,105,105,105,21
4,Gandaki Dev. Financial Ins.,500000,100,50,0.78,0.12,12,169,151,169,84.5
5,Business Dev. Financial Inst. Ltd.,300000,100,30,1.59,0.39,88,262,230,262,78.6
6,Siddhartha Development Bank Ltd.,500000,100,50,3.23,0.44,75,149,130,149,74.5
7,Bhrikutte Dev. Bank Ltd.,214000,100,21.4,0.09,0.01,1,150,150,150,32.1
8,Sanima Bikas Bittiya Santha Ltd.,3200000,100,320,80.51,34.97,3378,465,422,430,1376
,,8914000,,891.4,117.98,54.42,3945,,,,4178.7
,,,,,,,,,,,
,,,,,,,,,,,
Company-wise Monthly Transactions,,,,,,,,,,,
Falgun 2063,,,,,,,,,,,
(13 Feb 2007 to 14 Mar 2007),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total,Share ,Traded ,No.of tran-,High,Low,Closing,Market
,,Equity,Value,Paid up,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,11.04,35.52,111,3330,2800,3090,15171.75
2,Nepal Investment Bank Ltd.,8013526,100,801.35,25.33,28.4,103,1240,1045,1095,8774.81
3,Standard Chartered Bank Nepal ,3746404,100,374.64,4.39,19,71,4525,3995,4215,15791.09
4,Himalayan Bank Limited,7722000,100,772.2,9.92,10.7,59,1150,980,1020,7876.44
5,Nepal SBI Bank Limited,6478032,100,647.8,22,16.09,128,800,680,700,4534.62
6,Nepal Bangladesh Bank Limited,7199260,100,719.93,64.9,21.62,187,375,300,335,2411.75
7,Everest Bank Limited,3780000,100,378,18.64,30.89,209,1810,1450,1675,6331.5
8,Bank of Kathmandu Limited,6031413,100,603.14,84.4,80.19,376,1055,825,920,5548.9
9,Nepal Ind. & Commercial Bank Ltd.,6000000,100,600,39.65,24.64,255,652,555,595,3570
10,Machhapuchchhre Bank Ltd,7150000,100,715,61.12,27.49,220,470,430,430,3074.5
11,Laxmi Bank Limited,6100000,100,610,16.45,8.94,103,560,530,550,3355
12,Kumari Bank Limited,6250000,100,625,141.4,104.13,447,840,545,605,3781.25
13,Lumbini Bank Limited,5000000,100,500,77.15,25.64,146,385,303,330,1650
14,NCC Bank Limited,7000000,100,700,40.39,9.92,165,265,205,235,1645
15,Siddhartha Bank Ltd.,5000000,100,500,62.8,39.3,523,665,535,615,3075
,,90380585,,9038.06,679.58,482.47,3103,,,,86591.61
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded ,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Jyoti Spinning Mills Ltd. (Ord),1270288,100,127.03,27.33,0.74,3,27,27,27,34.3
2,Unilever Nepal Ltd.,920700,100,92.07,0.8,2.62,9,3450,2800,3450,3176.42
,,2190988,,219.1,28.13,3.36,12,,,,3210.71
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,6.34,0.64,7,110,85,110,956.69
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.21,0.01,3,45,43,45,335.24
3,Oriental Hotels Limited,5000000,100,500,1.44,0.09,27,81,54,81,405
,,21147062,,1331.96,7.99,0.74,37,,,,1696.93
,,,,,,,,,,,
,Other,,,,,,,,,,
,,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,"Nepal Film Dev. Co, Ltd.",446623,100,44.66,3.15,0.12,8,38,38,38,16.97
2,National Hydro Power co. Ltd.,6606630,100,660.66,250.2,38.21,202,178,115,130,858.86
3,NCM Mutual Fund,1000000,10,10,14.2,0.24,8,17,16,17,17
4,Butawal Power Co. Ltd.,8390577,100,839.06,1.88,1.41,4,760,725,725,6083.17
5,Chilime Hydro Power Co. Ltd.,7296000,100,729.6,38.21,28.66,70,805,710,710,5180.16
,,23739830,,2283.98,307.64,68.64,292,,,,12156.16
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.23,0.55,3,2481,2450,2450,668.85
,,273000,,27.3,0.23,0.55,3,,,,668.85
,Insurance,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Rastriya Beema sasthan,828999,100,82.9,4.11,8.61,27,2100,2000,2050,1699.45
2,National Life & Gen. Insurance,300000,100,30,0.35,0.26,14,760,725,760,228
3,Himalayan Ge. Insurance Co.,300000,100,30,0.6,0.15,4,260,241,260,78
4,United Insurance Co. Ltd,600000,100,60,2.44,0.46,35,220,131,210,126
5,Everest Insurance Co.Ltd.,900000,100,90,2.35,0.7,10,305,300,305,274.5
6,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.12,0.03,9,220,200,220,66
7,Neco Insurance Com. Ltd.,550000,100,55,0.93,0.1,16,128,102,128,70.4
8,Alliance Insurance Co. Ltd.,500000,100,50,0.03,0,3,111,111,111,55.5
9,Sagarmatha Insurance Company Ltd,561000,100,56.1,0.36,0.08,15,223,210,223,125.1
10,NB Insurance Com. Limited,1000000,100,100,2,0.15,18,79,75,79,79
11,Nepal Life Insurance Co. Ltd,2500000,100,250,17.56,16.79,104,1000,815,880,2200
12,Life Insurance Corp. Nepal Ltd,2500000,100,250,6.31,5.11,92,856,700,790,1975
13,Prudential Insurance Co. Ltd.,1000000,100,100,0.11,0.02,5,205,186,205,205
14,Shikhar Insurance Co. Ltd.,1250000,100,125,70.28,16.51,4664,270,223,235,293.75
,,13089999,,1309,107.55,48.97,5016,,,,7475.7
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share , Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,5.23,1.42,31,314,247,290,58
2,NIDC Capital Markets,600000,100,60,5.69,2.63,29,475,426,445,267
3,National Finance Co. Ltd.,950400,100,95.04,2.57,0.87,12,340,320,340,323.14
4,Nepal Share Markets & Fin. Ltd.,1600000,100,160,7.99,2.57,34,330,297,320,512
5,Annunapurna Finance Limited,800000,100,80,8.54,4.52,19,555,495,495,396
6,Kathmandu Finance Ltd,330000,100,33,0.93,0.16,7,175,172,175,57.75
7,Peoples Finance Ltd,400000,100,40,0.03,0,2,125,125,125,50
8,Union Finance Ltd,725153,100,72.52,7.03,1.72,147,282,160,225,163.16
9,Citizen Investment Trust,400000,100,40,0.02,0.01,2,315,315,315,126
10,Nepal Aawas Bikas Beeta Co. Ltd.,580242,100,58.02,0.21,0.04,7,205,179,201,116.63
11,Narayani Finance Ltd.,501109,100,50.11,1.74,0.43,3,245,245,245,122.77
12,Ace Finance Co. Ltd,1260000,100,126,5.63,2.25,30,415,355,357,449.82
13,Yeti Finance co. Ltd.,250000,100,25,0.45,0.1,5,230,220,220,55
14,Gorkha Finance Co. Ltd,250000,100,25,0.62,0.08,7,143,128,143,35.75
15,Universal Finance Ltd,375000,100,37.5,4.12,0.87,14,240,208,240,90
16,Nepal Housing & Merchant Fin. Ltd,544500,100,54.45,0.01,0,1,250,250,250,136.13
17,General Fiance Ltd,220000,100,22,2.01,0.29,4,145,145,145,31.9
18,Lalitpur Finance Co. Ltd,506250,100,50.63,0.27,0.07,4,250,246,250,126.56
19,Goodwill Finance Co. Ltd,500000,100,50,1.85,0.37,17,211,175,210,105
20,Paschimanchal Finance Co. Ltd.,506000,100,50.6,0.22,0.06,1,273,273,273,138.14
21,Pokhara Finance Ltd,400000,100,40,0.98,0.39,6,400,400,400,160
22,Lumbini Fin. & Leasing Com. Ltd.,600000,100,60,0.98,0.14,29,147,135,147,88.2
23,Nepal Merchant Bank & Fin. Ltd.,2000000,80,160,9.24,8.41,180,1085,825,860,1720
24,Siddhartha Finance Ltd,520000,100,52,1.71,0.28,33,165,155,165,85.8
25,Alpic Everest Finance Ltd,400000,100,40,1.09,0.19,7,173,173,173,69.2
26,United Finance Limited,600000,100,60,5.77,2.14,157,381,341,360,216
27,International Leas & Finance Co. Ltd,1200000,100,120,19.05,5.83,103,400,219,400,480
28,Shree Investment & Finance Co. Ltd,560000,100,56,1.84,0.59,43,340,267,323,180.88
29,Central Finance Co. Ltd.,360000,100,36,1.08,0.24,5,231,200,231,83.16
30,Premier Finance Co. Ltd,240000,100,24,0.48,0.08,7,199,158,199,47.76
31,Nawa Durga Finance Ltd.,220000,100,22,0.52,0.06,2,120,120,120,26.4
32,Butwal Finance Ltd,500000,100,50,17.3,3.38,27,218,147,210,105
33,Standard Finance Limited,600000,100,60,10.94,2.89,59,280,151,280,168
34,Cosmic Merchant & Finance Ltd.,750510,100,75.05,3.45,0.41,22,119,114,114,85.56
35,Fewa Finance Co. Ltd.,500000,100,50,0.63,0.15,17,242,231,240,120
36,KIST Merchant Bank.&Finance,1000000,100,100,2.6,1.56,34,640,560,560,560
37,World Merchant Banking & Finance,600000,100,60,17.45,4.99,88,296,224,280,168
38,Birgunj Finance Ltd.,600000,100,60,6.25,1.6,22,260,250,250,150
39,Capital Mer. Banking & Fin. Ltd,700000,100,70,0.24,0.04,5,189,168,189,132.3
40,Everest Finance Ltd.,200000,100,20,2.17,0.26,27,130,110,118,23.6
41,Prudencial Bittya Sanstha Ltd.,500000,100,50,5.01,0.84,33,179,157,175,87.5
42,Royal Mer. Banking & Finance Ltd.,500000,100,50,0.93,0.1,15,110,110,110,55
43,Guheyshwori Mer. Banking Fin.,500000,100,50,1.6,0.24,40,148,148,148,74
44,IME Financial Instituation Ltd.,500000,100,50,0.23,0.05,10,232,230,230,115
45,Bhajuratna Finance & Saving Ltd,500000,100,50,0.04,0,1,111,111,111,55.5
,,26549164,,2614.92,166.74,53.32,1348,,,,8417.6
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total,Share ,Traded ,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,7.31,1.15,134,168,139,145,232
2,Development Credit Bank Ltd,2400000,100,240,10.77,8.56,76,950,760,785,1884
3,Paschimanchal Dev. Bank Ltd.,200000,100,20,7.08,0.74,12,110,105,110,22
4,Gandaki Dev. Financial Ins.,500000,100,50,5.65,1.2,176,225,177,225,112.5
5,Business Dev. Financial Inst. Ltd.,300000,100,30,3.36,0.93,97,330,273,330,99
6,Siddhartha Development Bank Ltd.,500000,100,50,35.1,6.68,602,210,156,210,105
7,Sanima Bikas Bittiya Santha Ltd.,3200000,100,320,79.21,32.24,2489,435,368,400,1280
8,Narayani Audhyogik Bikas Bank Ltd.,200000,100,20,40.28,6.87,2464,205,150,150,30
,,8900000,,890,188.76,58.37,6050,,,,3764.5
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Company-wise Monthly Transactions,,,,,,,,,,,
Chaitra 2063,,,,,,,,,,,
(14 Mar 2007 to 13 Apr 2007),,,,,,,,,,,
,Commercial Bank,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total,Share ,Traded ,No.of tran-,High,Low,Closing,Market
,,Equity,Value,Paid up,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,4,12.34,55,3240,3030,3150,15466.34
2,Nepal Investment Bank Ltd.,8013526,100,801.35,15.2,15.95,107,1123,1000,1100,8814.88
3,Standard Chartered Bank Nepal ,4132548,100,413.25,3.06,12.89,71,4400,4130,4220,17439.35
4,Himalayan Bank Limited,8108100,100,810.81,8.61,8.88,93,1100,950,1100,8918.91
5,Nepal SBI Bank Limited,6478032,100,647.8,14.51,10.31,91,750,680,715,4631.79
6,Nepal Bangladesh Bank Limited,7199260,100,719.93,20.29,6.49,116,335,300,315,2267.77
7,Everest Bank Limited,3780000,100,378,10.73,18.01,110,1720,1580,1700,6426
8,Bank of Kathmandu Limited,6031413,100,603.14,30.94,28.73,219,1001,875,935,5639.37
9,Nepal Ind. & Commercial Bank Ltd.,6600000,100,660,26.22,15.9,163,626,585,591,3900.6
10,Machhapuchchhre Bank Ltd,8216513,100,821.65,38.98,16.62,186,460,400,430,3533.1
11,Laxmi Bank Limited,6100000,100,610,6.83,3.68,50,550,518,520,3172
12,Kumari Bank Limited,6250000,100,625,30.64,18.05,177,622,555,583,3643.75
13,Lumbini Bank Limited,5000000,100,500,92.41,31.04,150,357,320,340,1700
14,NCC Bank Limited,7000000,100,700,47.57,10.68,147,239,192,229,1603
15,Siddhartha Bank Ltd.,5000000,100,500,46.07,28.59,389,660,595,630,3150
,,92819342,,9281.93,396.06,238.16,2124,,,,90306.87
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded ,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Jyoti Spinning Mills Ltd. (Ord),1270288,100,127.03,11.16,0.3,1,27,27,27,34.3
2,Unilever Nepal Ltd.,920700,100,92.07,0.45,1.44,14,3400,3050,3100,2854.17
3,Himalayan Distillery Limited,4130000,100,413,0.05,0.01,1,100,100,100,413
,,6320988,,632.1,11.66,1.75,16,,,,3301.47
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,0.23,0.03,2,110,110,110,956.69
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.41,0.02,7,45,45,45,335.24
3,Oriental Hotels Limited,5000000,100,500,2.17,0.19,14,87,82,86,430
,,21147062,,1331.96,2.81,0.24,23,,,,1721.93
,,,,,,,,,,,
,Other,,,,,,,,,,
,,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,"Nepal Film Dev. Co, Ltd.",446623,100,44.66,0.01,0,1,38,38,38,16.97
2,National Hydro Power co. Ltd.,6606630,100,660.66,275.8,37.46,49,142,124,131,865.47
3,NCM Mutual Fund,1000000,10,10,0.3,0.01,2,17,17,17,17
4,Butawal Power Co. Ltd.,8390577,100,839.06,7,5.51,15,820,750,815,6838.32
5,Chilime Hydro Power Co. Ltd.,7296000,100,729.6,41.84,30.23,78,760,700,725,5289.6
,,23739830,,2283.98,324.95,73.21,145,,,,13027.36
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.6,1.45,8,2450,2400,2400,655.2
,,273000,,27.3,0.6,1.45,8,,,,655.2
,Insurance,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share ,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Rastriya Beema sasthan,828999,100,82.9,0.53,1.12,3,2100,2100,2100,1740.9
2,National Life & Gen. Insurance,300000,100,30,0.11,0.07,7,798,600,600,180
3,Himalayan Ge. Insurance Co.,300000,100,30,0.04,0.01,1,260,260,260,78
4,Everest Insurance Co.Ltd.,900000,100,90,3.37,0.98,12,305,290,290,261
5,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.02,0,2,221,221,221,66.3
6,Neco Insurance Com. Ltd.,550000,100,55,4.71,0.6,17,128,120,120,66
7,Sagarmatha Insurance Company Ltd,561000,100,56.1,0.15,0.03,5,223,223,223,125.1
8,NB Insurance Com. Limited,1000000,100,100,1.03,0.08,15,79,76,76,76
9,Life Insurance Corp. Nepal Ltd,2500000,100,250,0.2,0.15,6,790,761,761,1902.5
10,Shikhar Insurance Co. Ltd.,1250000,100,125,14.35,3.33,846,240,220,226,282.5
,,8489999,,849,24.51,6.37,914,,,,4778.3
,,,,,,,,,,,
,Finance,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total,Traded,Traded ,No.of trans,High,Low,Closing,Market
,,Equity,Value,Paid up,Share , Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.38,0.11,2,290,290,290,58
2,NIDC Capital Markets,750000,100,75,2.48,1,5,445,401,401,300.75
3,National Finance Co. Ltd.,1045767,100,104.58,4.66,1.61,17,352,340,352,368.11
4,Nepal Share Markets & Fin. Ltd.,1600000,100,160,7.46,2.26,30,310,300,300,480
5,Annunapurna Finance Limited,800000,100,80,0.54,0.27,9,510,500,500,400
6,Peoples Finance Ltd,623941,100,62.39,15.11,1.94,6,130,125,130,81.11
7,Union Finance Ltd,725153,100,72.52,0.21,0.05,10,225,214,214,155.18
8,Citizen Investment Trust,400000,100,40,0.02,0.01,2,315,315,315,126
9,Nepal Aawas Bikas Beeta Co. Ltd.,638207,100,63.82,0.15,0.03,3,210,210,210,134.02
10,Narayani Finance Ltd.,501109,100,50.11,1.26,0.31,4,250,250,250,125.28
11,Ace Finance Co. Ltd,1260000,100,126,15.5,5.17,21,360,330,330,415.8
12,Yeti Finance co. Ltd.,250000,100,25,0.11,0.02,1,230,230,230,57.5
13,Gorkha Finance Co. Ltd,300000,100,30,1.65,0.25,8,150,150,150,45
14,Nepal Housing & Merchant Fin. Ltd,544500,100,54.45,3.05,0.8,5,266,250,266,144.84
15,Lalitpur Finance Co. Ltd,506250,100,50.63,0.89,0.26,10,300,262,300,151.88
16,Goodwill Finance Co. Ltd,500000,100,50,0.1,0.02,1,210,210,210,105
17,Paschimanchal Finance Co. Ltd.,506000,100,50.6,0.06,0.02,1,273,273,273,138.14
18,Pokhara Finance Ltd,400000,100,40,0.99,0.4,7,400,400,400,160
19,Lumbini Fin. & Leasing Com. Ltd.,600000,100,60,0.73,0.11,15,150,147,150,90
20,Nepal Merchant Bank & Fin. Ltd.,2000000,80,160,9.94,7.52,195,860,660,670,1340
21,Alpic Everest Finance Ltd,600000,100,60,0.06,0.01,4,173,173,173,103.8
22,United Finance Limited,600000,100,60,1.8,0.6,79,350,321,321,192.6
23,International Leas & Finance Co. Ltd,1200000,100,120,231.8,93.62,195,405,353,398,477.6
24,Shree Investment & Finance Co. Ltd,560000,100,56,1.39,0.41,26,320,290,290,162.4
25,Central Finance Co. Ltd.,360000,100,36,2.1,0.51,3,242,242,242,87.12
26,Premier Finance Co. Ltd,240000,100,24,0.77,0.16,20,210,199,210,50.4
27,Butwal Finance Ltd,500000,100,50,0.16,0.03,3,210,200,200,100
28,Standard Finance Limited,660000,100,66,4.08,1.14,17,280,265,265,174.9
29,Om Finance Limited,500000,100,50,5,1,1,200,200,200,100
30,Cosmic Merchant & Finance Ltd.,750510,100,75.05,5.16,0.53,32,114,100,100,75.05
31,Fewa Finance Co. Ltd.,500000,100,50,0.88,0.23,5,264,252,264,132
32,KIST Merchant Bank.&Finance,1000000,100,100,5.05,2.78,48,570,542,542,542
33,World Merchant Banking & Finance,600000,100,60,2.43,0.69,22,285,280,280,168
34,Capital Mer. Banking & Fin. Ltd,700000,100,70,4.31,0.8,73,196,169,196,137.2
35,Everest Finance Ltd.,200000,100,20,3.01,0.37,4,125,120,125,25
36,Prudencial Bittya Sanstha Ltd.,500000,100,50,4.14,0.71,13,176,160,160,80
37,Shrijana Finance Ltd.,100000,100,10,0.2,0.02,4,103,103,103,10.3
38,Guheyshwori Mer. Banking Fin.,500000,100,50,1.58,0.23,13,148,142,142,71
39,IME Financial Instituation Ltd.,500000,100,50,0.34,0.08,14,241,230,241,120.5
,,24721437,,2432.14,339.55,126.08,928,,,,7686.48
,,,,,,,,,,,
,Development Bank,,,,,,,,,,
,,Outstanding,Paid up,Total,Share ,Traded ,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,Paid up,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,1.51,0.21,38,145,129,129,206.4
2,Development Credit Bank Ltd,2400000,100,240,54.13,37.8,54,785,621,621,1490.4
3,Chhimek Development Bank Ltd.,100000,100,10,0.2,0.03,20,140,120,140,14
4,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.02,0,1,140,140,140,28
5,Gandaki Dev. Financial Ins.,500000,100,50,11.25,2.62,319,240,220,236,118
