Nepal Stock Exchange Limited,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
25,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,1.95,0.16,69,85,76,85,85
26,Nawa Durga Finance Ltd.,200000,100,20,0.11,0.01,8,115,115,115,23
27,Janaki Finance Co. Ltd,200000,100,20,0.21,0.04,11,190,190,190,38
28,Standard Finance Limited,600000,100,60,0.54,0.06,10,104,103,104,62.4
29,Om Finance Limited,200000,100,20,0.01,0,1,158,158,158,31.6
30,Cosmic Merchant & Finance Ltd.,600000,100,60,83.09,11.05,533,133,130,133,79.8
31,Fewa Finance Com. Limited,200000,100,20,2.07,0.39,107,190,185,190,38
32,KIST Merchant Bank.&Finance,500000,100,50,39.19,4.58,714,120,111,120,60
33,World Merchant Banking & Financ,600000,100,60,3.67,0.43,99,120,115,120,72
,,14543627,,1345.36,203.74,25.83,1970,,,,2234.92
,,,,,,,,,,,
,Insurance Group,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,0.01,0,1,370,370,370,292.3
2,Rastriya Beema sasthan,828999,100,82.9,0.16,0.19,6,1260,1200,1240,1027.96
3,National Life & Gen. Insurance,300000,100,30,0.12,0.04,1,336,336,336,100.8
4,Himalayan Ge. Insurance Co.,300000,100,30,0.2,0.04,3,180,180,180,54
5,United Insurance Co. Ltd,600000,100,60,0.52,0.06,5,110,110,110,66
6,Everest Insurance Co.Ltd.,600000,100,60,12.07,3.17,9,270,263,270,162
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.04,0.01,4,200,200,200,60
8,Alliance Insurance Co. Ltd.,500000,100,50,0.14,0.01,2,110,105,110,55
9,Sagarmatha Insurance Company L,561000,100,56.1,0.2,0.03,11,136,135,136,76.3
10,NB Insurance Com. Limited,1000000,100,100,4.13,0.42,62,110,100,100,100
11,Nepal Life Insurance Co. Ltd,2500000,100,250,3.26,0.57,78,175,172,175,437.5
12,Life Insurance Corp. Nepal Ltd,2500000,100,250,4.98,0.73,93,150,145,150,375
13,Prudential Insurance Co. Ltd.,1000000,100,100,12.73,1.85,618,147,140,147,147
,,11779986,,1178,38.56,7.12,893,,,,2953.85
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,1.56,0.08,8,55,51,51,195.5
2,Unilever Nepal Ltd.,920700,100,92.07,0.08,0.12,2,1550,1550,1550,1427.09
3,Himalayan Distillery Limited,4130000,100,413,0.03,0,3,100,100,100,413
,,8884100,,792.58,1.67,0.2,13,,,,2035.59
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.93,0.04,21,39,38,38,283.1
2,Oriental Hotels Limited,5000000,100,500,11.55,0.53,46,46,46,46,230
,,12449875,,1244.99,12.48,0.57,67,,,,513.1
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,2.2,3.4,3,1544,1543,1544,421.51
,,273000,,27.3,2.2,3.4,3,,,,421.51
,,,,,,,,,,,
,Development Banking,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,3.41,0.37,53,111,103,105,168
2,Development Credit Bank Ltd,1600000,100,160,6.11,1.33,92,228,215,222,355.2
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.48,0.04,15,84,80,84,8.4
4,Chhimek Development Bank Ltd.,100000,100,10,0.6,0.06,12,105,105,105,10.5
5,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.66,0.09,53,145,138,138,27.6
,,3600000,,360,11.26,1.89,225,,,,569.7
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,Necon air Ltd.,1792000,100,179.2,0.03,0,5,10,10,10,17.92
2,NCM Mutual Fund,1000000,10,10,2,0.02,5,10,10,10,10
3,Butawal Power Co. Ltd.,8390577,100,839.06,6.28,3.06,70,490,250,478,4010.7
,,11182577,,1028.26,8.31,3.08,80,,,,4038.62
,,,,,,,,,,,
Nepal Stock Exchange Limited,,,,,,,,,,,
,Company wise Transactions,,,,,,,,,,
,,,,(14 March 2005 to 13 April 2005),,,,,,,
,,,,Chaitra 2061,,,,,,,
,Commercial Banks,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,11.25,15.57,118,1462,1462,1320,6481.13
2,Nepal Investment Bank Ltd.,2952930,100,295.29,14.05,18.24,137,1340,1230,1340,3956.93
3,Standard Chartered Bank Nepal,3746404,100,374.64,9,18.23,136,2125,1920,2120,7942.38
4,Himalayan Bank Limited,5362500,100,536.25,15.47,16.1,135,1100,1025,1036,5555.55
5,Nepal SBI Bank Limited,4316544,100,431.65,22.75,10.4,166,480,410,410,1769.78
6,Nepal Bangladesh Bank Limited,7166260,100,716.63,22.23,5.62,250,275,236,249,1784.4
7,Everest Bank Limited,3150000,100,315,27.07,22.28,303,875,760,870,2740.5
8,Bank of Kathmandu Limited,4635809,100,463.58,107.8,47.04,495,472,400,458,2123.2
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,39.87,13.37,342,365,297,350,1750
10,Macha Puchchhre Bank Ltd,5500000,100,550,46.86,12.31,319,287,228,283,1556.5
11,Laxmi Bank Limited,6100000,100,610,40.78,13.08,323,345,292,330,2013
12,Kumari Bank Limited,5000000,100,500,84.07,28.93,1218,359,334,354,1770
13,Lumbini Bank Limited,5000000,100,500,143.9,29.94,1779,226,192,206,1030
14,NCC Bank Limited,7000000,100,700,29.35,3.65,226,144,118,144,1008
,,69840397,,6984.04,614.45,254.76,5947,,,,41481.37
,,,,,,,,,,,
,Finance Group,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.56,0.08,28,138,135,138,27.6
2,NIDC Capital Markets,600000,100,60,0.4,0.05,29,135,126,135,81
3,Nepal Share Markets & Fin. Ltd.,1200000,100,120,0.03,0,3,120,120,120,144
4,Annunapurna Finance Limited,200000,100,20,0.02,0.01,1,355,355,355,71
5,Kathmandu Finance Ltd,300000,100,30,0.1,0.01,4,150,150,150,45
6,Peoples Finance Ltd,426255,100,42.63,0.1,0.01,10,101,100,101,43.05
7,Union Finance Ltd,659965,100,66,5.56,0.8,171,147,131,140,92.4
8,Citizen Investment Trust,400000,100,40,0.73,0.13,28,184,168,184,73.6
9,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,0.15,0.03,9,177,177,177,64.37
10,Narayani Finance Ltd,354930,100,35.49,0.35,0.07,1,199,199,199,70.63
11,Ace Finance Co. Ltd,900000,100,90,6.87,1.38,8,225,200,200,180
12,Yeti Finance Co. Ltd,200000,100,20,0.28,0.06,4,225,210,225,45
13,Gorkha Finance Co. Ltd,250000,100,25,0.56,0.05,24,107,105,105,26.25
14,Samjhana Finance Co. Ltd,225000,100,22.5,0.01,0,1,107,107,107,24.08
15,Universal Finance Ltd,375000,100,37.5,0.21,0.03,10,120,120,120,45
16,Nepal Housing & Merchant Fin. Ltd,450000,100,45,0.59,0.11,11,195,195,195,87.75
17,General Fiance Ltd,200000,100,20,0.35,0.05,24,143,143,143,28.6
18,Mahalaxmi Finance Ltd,495320,100,49.53,0.06,0.01,1,230,230,230,113.92
19,Lalitpur Finance Co. Ltd,225000,100,22.5,0.03,0.01,3,232,232,232,52.2
20,Goodwill Finance Co. Ltd,337500,95,32.06,0.06,0.01,6,180,180,180,60.75
21,Paschimanchal Finance Co. Ltd.,400000,100,40,0.29,0.07,2,240,240,240,96
22,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,4.48,0.44,100,100,95,95,57
23,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,3.01,0.63,76,224,200,208,416
24,Siddhartha Finance Ltd,200000,100,20,0.92,0.14,25,151,141,150,30
25,Alpic Everest Finance Ltd,400000,100,40,0.59,0.1,27,165,150,150,60
26,Nepal Bangladesh Fin. Leasing Co.,300000,100,30,0.19,0.02,8,92,90,92,27.6
27,United Finance Limited,600000,100,60,1.42,0.17,65,127,121,122,73.2
28,International Leas & Finance Co. L,120000,100,12,1.32,0.17,37,133,123,124,14.88
29,Shree Investment & Finance Co. Lt,400000,100,40,0.75,0.12,33,161,158,161,64.4
30,Central Finance Co. Ltd.,200000,100,20,0.11,0.02,5,160,160,160,32
31,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,4.09,0.35,179,89,85,89,89
32,Premier Finance Co. Ltd,200000,100,20,0.21,0.02,15,110,110,110,22
33,Nawa Durga Finance Ltd.,200000,100,20,4.64,0.53,70,116,115,116,23.2
34,Butwal Finance Ltd,500000,100,50,3.32,0.38,77,120,115,115,57.5
35,Janaki Finance Co. Ltd,200000,100,20,0.36,0.06,14,185,175,175,35
36,Standard Finance Limited,600000,100,60,12.63,1.36,402,111,104,107,64.2
37,Om Finance Limited,200000,100,20,0.02,0,1,162,162,162,32.4
38,Cosmic Merchant & Finance Ltd.,600000,100,60,4.06,0.56,68,140,133,140,84
39,Fewa Finance Com. Limited,200000,100,20,7.54,1.3,423,182,168,176,35.2
40,KIST Merchant Bank.&Finance,500000,100,50,43.81,5.49,860,132,120,130,65
41,World Merchant Banking & Financ,600000,100,60,50.7,5.44,3030,135,102,128,76.8
,,18382645,,1727.58,161.48,20.27,5893,,,,2831.58
,,,,,,,,,,,
,Insurance Group,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,2.09,0.77,8,370,370,370,292.3
2,Rastriya Beema sasthan,828999,100,82.9,0.18,0.22,3,1250,1250,1250,1036.25
3,National Life & Gen. Insurance,300000,100,30,0.1,0.03,3,336,336,336,100.8
4,Himalayan Ge. Insurance Co.,300000,100,30,0.03,0.01,1,180,180,180,54
5,United Insurance Co. Ltd,600000,100,60,0.07,0.01,4,120,110,120,72
6,Everest Insurance Co.Ltd.,600000,100,60,0.36,0.1,6,276,275,276,165.6
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.08,0.02,8,200,200,200,60
8,Neco Insurance Com. Ltd.,500000,100,50,0.16,0.02,5,107,103,103,51.5
9,Alliance Insurance Co. Ltd.,500000,100,50,3.08,0.31,5,105,100,100,50
10,Sagarmatha Insurance Company L,561000,100,56.1,0.55,0.07,25,140,135,135,75.74
11,Nepal Life Insurance Co. Ltd,2500000,100,250,15.41,3.55,375,321,175,320,800
12,Life Insurance Corp. Nepal Ltd,2500000,100,250,4.62,0.8,144,225,150,225,562.5
13,Prudential Insurance Co. Ltd.,1000000,100,100,6.59,1.3,366,210,154,210,210
,,11279986,,1128,33.32,7.21,953,,,,3530.68
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,0.8,0.04,2,51,51,51,195.5
2,Birat Shoes Com. Ltd.,165000,100,16.5,0.08,0,8,31,30,30,4.95
3,Unilever Nepal Ltd.,920700,100,92.07,0.69,1.09,13,1630,1550,1630,1500.74
4,Shree Bhrikuti Paper ( Nepal ) Ltd.,3500000,100,350,0.14,0.01,3,53,53,53,185.5
5,Nepal Bitumin & Barrel Udyog Ltd.,210680,100,21.07,0.02,0,2,63,63,63,13.27
6,Himalayan Distillery Limited,4130000,100,413,0.08,0.01,3,100,100,100,413
,,12759780,,1180.14,1.81,1.15,31,,,,2312.97
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,0.89,0.04,2,50,48,50,434.86
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,1.25,0.05,25,41,39,41,305.44
,Oriental Hotels Limited,5000000,100,500,0.34,0.02,18,45,45,45,225
,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,0.18,0.01,6,39,39,39,31.2
,,21947062,,1411.96,2.66,0.12,51,,,,996.5
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.86,1.46,6,1800,1621,1800,491.4
2,Nepal welfare Company Ltd.,41000,50,2.05,0.15,0.02,1,100,100,100,4.1
,,314000,,29.35,1.01,1.48,7,,,,495.5
,,,,,,,,,,,
,Development Banking,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,NIDC,2978784,100,297.88,0.01,0,1,120,120,120,357.45
2,Nepal Development Bank Limited,1600000,100,160,9.31,0.96,226,109,96,109,174.4
3,Development Credit Bank Ltd,1600000,100,160,10,2.45,90,265,222,265,424
4,Nirdhan Utthan Bank Ltd,100000,100,10,0.26,0.02,15,84,84,84,8.4
5,Paschimanchal Dev. Bank Ltd.,200000,100,20,8.05,1.08,508,135,130,130,26
,,6478784,,647.88,27.63,4.51,840,,,,990.25
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,NCM Mutual Fund,1000000,10,10,2.6,0.03,2,10,10,10,10
2,Butawal Power Co. Ltd.,8390577,100,839.06,13.54,5.97,23,460,419,460,3859.67
,,9390577,,849.06,16.14,6,25,,,,3869.67
,,,,,,,,,,,
Nepal Stock Exchange Limited,,,,,,,,,,,
,Company wise Transactions,,,,,,,,,,
,,,,(18 April 2005 to 12 May 2005),,,,,,,
,,,,Baishakh 2062,,,,,,,
,Commercial Banks,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,12.95,18.28,118,1450,1370,1425,6996.68
2,Nepal Investment Bank Ltd.,2952930,100,295.29,23.67,29.57,197,1430,790,865,2554.28
3,Standard Chartered Bank Nepal,3746404,100,374.64,6.4,13.26,100,2120,2045,2090,7829.98
4,Himalayan Bank Limited,5362500,100,536.25,8.08,8.85,142,1181,950,950,5094.38
5,Nepal SBI Bank Limited,4316544,100,431.65,18.93,7.15,140,475,340,373,1610.07
6,Nepal Bangladesh Bank Limited,7166260,100,716.63,70.91,21.57,455,319,255,275,1970.72
7,Everest Bank Limited,3150000,100,315,12.77,10.99,216,905,845,905,2850.75
8,Bank of Kathmandu Limited,4635809,100,463.58,47.19,21.38,277,461,440,448,2076.84
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,30.59,10.83,273,363,344,355,1775
10,Macha Puchchhre Bank Ltd,5500000,100,550,28.17,7.89,192,290,270,273,1501.5
11,Laxmi Bank Limited,6100000,100,610,31.66,10.58,211,350,320,335,2043.5
12,Kumari Bank Limited,5000000,100,500,33.35,12.67,646,400,360,385,1925
13,Lumbini Bank Limited,5000000,100,500,107.1,22.76,1215,223,204,211,1055
14,NCC Bank Limited,7000000,100,700,45.64,6.58,253,155,130,135,945
15,Everest Bank Limited (Pre),420000,100,42,0.2,0.02,2,107,107,107,44.94
,,70260397,,7026.04,477.61,202.38,4437,,,,40273.65
,,,,,,,,,,,
,Finance Group,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,3.82,0.54,18,150,138,145,29
2,NIDC Capital Markets,600000,100,60,3.3,0.45,3,142,135,142,85.2
3,National Finance Co. Ltd.,432000,100,43.2,0.49,0.17,8,370,345,345,149.04
4,Nepal Share Markets & Fin. Ltd.,1200000,100,120,0.15,0.02,5,120,120,120,144
5,Annunapurna Finance Limited,500000,100,50,0.06,0.02,3,355,355,355,177.5
6,Kathmandu Finance Ltd,300000,100,30,0.36,0.05,4,150,145,145,43.5
7,Union Finance Ltd,659965,100,66,0.82,0.11,13,142,133,141,93.06
8,Citizen Investment Trust,400000,100,40,0.11,0.02,5,185,185,185,74
9,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,5.24,0.94,27,181,170,181,65.83
10,Narayani Finance Ltd,354930,100,35.49,0.41,0.08,4,204,200,200,70.99
11,Ace Finance Co. Ltd,900000,100,90,0.71,0.16,10,240,210,240,216
12,Yeti Finance Co. Ltd,200000,100,20,0.1,0.02,1,220,220,200,40
13,Gorkha Finance Co. Ltd,250000,100,25,0.54,0.06,15,105,103,103,25.75
14,Universal Finance Ltd,375000,100,37.5,0.09,0.01,9,125,120,125,46.88
15,Nepal Housing & Merchant Fin. Ltd,450000,100,45,0.18,0.04,3,203,203,203,91.35
16,Mahalaxmi Finance Ltd,495320,100,49.53,2.46,0.57,11,230,230,230,113.92
17,Lalitpur Finance Co. Ltd,225000,100,22.5,0.26,0.06,7,232,230,230,51.75
18,Paschimanchal Finance Co. Ltd.,440000,100,44,0.41,0.1,2,240,240,240,105.6
19,Pokhara Finance Ltd,200000,100,20,0.26,0.09,4,365,365,365,73
20,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,5.85,0.52,33,93,84,91,54.6
21,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,3.93,0.89,52,248,208,248,496
22,Siddhartha Finance Ltd,200000,100,20,2.56,0.39,28,152,150,150,30
23,Alpic Everest Finance Ltd,400000,100,40,0.75,0.11,23,152,150,150,60
24,Nepal Bangladesh Fin. Leasing Co.,500480,100,50.05,0.87,0.08,33,104,92,102,51.05
25,United Finance Limited,600000,100,60,2.16,0.26,83,123,117,117,70.2
26,International Leas & Finance Co. L,120000,100,12,5.14,0.66,103,135,124,135,16.2
27,Shree Investment & Finance Co. Lt,400000,100,40,1.84,0.3,66,171,162,170,68
28,Central Finance Co. Ltd.,200000,100,20,0.52,0.08,6,160,160,160,32
29,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,10.7,1.04,166,112,88,108,108
30,Premier Finance Co. Ltd,200000,100,20,0.88,0.09,30,110,105,105,21
31,Nawa Durga Finance Ltd.,200000,100,20,0.02,0,1,103,103,103,20.6
32,Butwal Finance Ltd,500000,100,50,1.2,0.14,20,118,115,118,59
33,Janaki Finance Co. Ltd,200000,100,20,0.23,0.04,6,192,183,192,38.4
34,Standard Finance Limited,600000,100,60,0.88,0.09,22,105,101,101,60.6
35,Om Finance Limited,200000,100,20,0.02,0,1,170,170,170,34
36,Cosmic Merchant & Finance Ltd.,600000,100,60,2.92,0.41,102,140,140,140,84
37,Fewa Finance Com. Limited,200000,100,20,0.32,0.06,7,176,176,176,35.2
38,KIST Merchant Bank.&Finance,500000,100,50,2.03,0.27,38,135,132,135,67.5
39,World Merchant Banking & Financ,600000,100,60,4.1,0.52,98,130,123,130,78
40,Birgunj Finance Ltd.,600000,100,60,18.8,2.11,736,135,103,135,81
,,18966370,,1787.64,85.49,11.57,1806,,,,3261.7
,,,,,,,,,,,
,Insurance Group,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,0.58,0.21,10,371,360,360,284.4
2,Rastriya Beema sasthan,828999,100,82.9,0.16,0.2,11,1267,1250,1262,1046.2
3,National Life & Gen. Insurance,300000,100,30,0.06,0.02,4,340,340,340,102
4,Himalayan Ge. Insurance Co.,300000,100,30,0.16,0.03,5,180,180,180,54
5,United Insurance Co. Ltd,600000,100,60,1.13,0.14,11,127,120,127,76.2
6,Everest Insurance Co.Ltd.,600000,100,60,0.31,0.09,16,279,279,279,167.4
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.12,0.02,6,200,200,200,60
8,Neco Insurance Com. Ltd.,500000,100,50,0.97,0.1,27,102,97,97,48.5
9,Alliance Insurance Co. Ltd.,500000,100,50,0.69,0.07,18,107,99,105,52.5
10,Sagarmatha Insurance Company L,561000,100,56.1,0.42,0.06,15,145,137,145,81.35
11,NB Insurance Com. Limited,1000000,100,100,0.84,0.08,18,100,95,95,95
12,Nepal Life Insurance Co. Ltd,2500000,100,250,22.56,8.13,281,416,320,348,870
13,Life Insurance Corp. Nepal Ltd,2500000,100,250,12.16,3.44,202,318,230,252,630
14,Prudential Insurance Co. Ltd.,1000000,100,100,10.29,2.38,410,255,213,254,254
,,12279986,,1228,50.45,14.97,1034,,,,3821.54
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Jyoti Spinning Mills Ltd. (Ord),1270288,100,127.03,0.01,0,1,30,30,30,38.11
2,Unilever Nepal Ltd.,920700,100,92.07,0.18,0.29,4,1630,1630,1630,1500.74
3,Shree Bhrikuti Paper ( Nepal ) Ltd.,3500000,100,350,0.11,0.01,2,51,51,51,178.5
,,5690988,,569.1,0.3,0.3,7,,,,1717.35
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.94,0.04,27,41,40,40,298
2,Oriental Hotels Limited,5000000,100,500,2.95,0.14,38,48,45,45,225
3,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,1.03,0.04,11,40,39,39,31.2
,,13249875,,1324.99,4.92,0.22,76,,,,554.2
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Salt Trading Corporation,247777,100,24.78,0.01,0,1,315,315,315,78.05
2,Bishal Bazar Co. Ltd.,273000,100,27.3,0.12,0.22,1,1800,1800,1800,491.4
,,520777,,52.08,0.13,0.22,2,,,,569.45
,,,,,,,,,,,
,Development Banking,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,1.77,0.18,56,104,98,101,161.6
2,Development Credit Bank Ltd,1600000,100,160,6.39,2.04,126,354,265,354,566.4
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.04,0,2,84,84,84,8.4
4,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.55,0.07,30,125,125,125,25
,,3500000,,350,8.75,2.29,214,,,,761.4
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,NCM Mutual Fund,1000000,10,10,13.5,0.14,135,10,10,10,10
2,Butawal Power Co. Ltd.,8390577,100,839.06,3.13,1.47,7,480,460,460,3859.67
,,9390577,,849.06,16.63,1.61,142,,,,3869.67
,,,,,,,,,,,
Nepal Stock Exchange Limited,,,,,,,,,,,
,Company wise Transactions,,,,,,,,,,
,,,,(15 May 2005 to 14 June 2005),,,,,,,
,,,,Jestha 2062,,,,,,,
,Commercial Banks,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,10.87,15.52,120,1470,1410,1435,7045.78
2,Nepal Investment Bank Ltd.,2952930,100,295.29,18.94,15.2,211,860,779,780,2303.29
3,Standard Chartered Bank Nepal,3746404,100,374.64,8.77,18.45,141,2125,2090,2105,7886.18
4,Himalayan Bank Limited,5362500,100,536.25,8.48,7.5,108,925,855,890,4772.63
5,Nepal SBI Bank Limited,4316544,100,431.65,16.16,5.71,118,372,333,333,1437.41
6,Nepal Bangladesh Bank Limited,7166260,100,716.63,23.5,6.21,241,275,252,255,1827.4
7,Everest Bank Limited,3150000,100,315,14.41,12.36,215,895,832,860,2709
8,Bank of Kathmandu Limited,4635809,100,463.58,29.53,12.84,238,453,425,425,1970.22
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,28.99,10.61,319,385,342,358,1790
